id,a
757,0.1740268572103168
758,0.37272735768673504
759,0.5027399428984037
760,0.19098260100332137
761,0.04437599801411835
762,0.06571984690702494
763,0.5021910229318768
764,0.06565796433915151
765,0.11859906483531653
766,0.5099941533990728
767,0.5133877062435658
768,0.18255592169307464
769,0.6353854520927789
770,0.020401339005639348
771,0.39282358453659233
772,0.42654802906448114
773,0.5203621991308068
774,0.7901858345186253
775,0.503521853105007
776,0.5500808986275119
777,0.10738028057656213
778,0.523597234498519
779,0.11012507673286583
780,0.057366576619033785
781,0.5312993744212104
782,0.05140776494655566
783,0.5216749673570421
784,0.7017035076193597
785,0.6154430670172681
786,0.11366056627334609
787,0.14032054862781423
788,0.05455881945056597
789,0.37412799533839103
790,0.12012437014049329
791,0.5082273983217709
792,0.7053613254189343
793,0.26608437011679187
794,0.03051523044809403
795,0.5214389588481748
796,0.08136483658817922
797,0.10211713451379484
798,0.09225227805050977
799,0.09804505814040797
800,0.05186673764975419
801,0.5223637993627257
802,0.5350505823340073
803,0.1259552864566985
804,0.09698052653117023
805,0.25186109886773467
806,0.09119018186776277
807,0.5412725733243925
808,0.18261557732339873
809,0.501980802569878
810,0.5403796960598948
811,0.5131114668314106
812,0.2570023692163634
813,0.5028207829297653
814,0.523107891033907
815,0.46333311180084596
816,0.04550097070899124
817,0.08030094473850256
818,0.553780711712172
819,0.5565212572781364
820,0.7864302784206743
821,0.2559555026278835
822,0.13239199215625647
823,0.040789713255093264
824,0.17465808443648984
825,0.5112332442858952
826,0.12637547472852853
827,0.2632492966575378
828,0.36610246544061886
829,0.5256565384178385
830,0.30136154433885676
831,0.5048050233393477
832,0.09238195972287792
833,0.02477627778259717
834,0.10476683829569608
835,0.04579881743423671
836,0.5029669593818555
837,0.5270736494122139
838,0.5303357680156
839,0.5647919908167524
840,0.05675383612343508
841,0.2176737348922856
842,0.5002674615532199
843,0.04648637331828604
844,0.40478580204480014
845,0.17257119148018168
846,0.1436301984107523
847,0.5226261057696285
848,0.09062648156650406
849,0.39232882582208223
850,0.12716874900003583
851,0.04492365786820554
852,0.015292655476489964
853,0.5249120499427229
854,0.5092113421362802
855,0.5120507826492503
856,0.10966000577566025
857,0.7046219598305126
858,0.1951925680264713
859,0.06574319337100787
860,0.1229450354206991
861,0.08379138879511451
862,0.08439136849827744
863,0.5479203941825227
864,0.06425978069840672
865,0.6110570322012754
866,0.12148146014617514
867,0.04412522807036159
868,0.05994931305037826
869,0.04544395405801453
870,0.5133639530097317
871,0.18167649933597543
872,0.5685828636919474
873,0.05336043332354548
874,0.014563235768775648
875,0.042695290910387956
876,0.027770848161973016
877,0.5123723270016989
878,0.01965112466417431
879,0.04812881228580981
880,0.6791840886928202
881,0.04268346152219134
882,0.09362794560354969
883,0.10479306884825618
884,0.03580723200712064
885,0.12974458817149043
886,0.5052095764240778
887,0.25182757113231147
888,0.05081058512767392
889,0.0745169161412219
890,0.07272297810578054
891,0.36752726351416254
892,0.009423836302814207
893,0.5046689188501057
894,0.391433353704348
895,0.7051584303785544
896,0.11242076057198301
897,0.2901387622055886
898,0.1914474506178113
899,0.5339653093948034
900,0.014008253904105516
901,0.27770058824751936
902,0.20037437782407844
903,0.13274813727419552
904,0.0640517102970291
905,0.03618189923094528
906,0.4951719634258797
907,0.556891542128081
908,0.18800419543972896
909,0.12766451968567258
910,0.12054347558859398
911,0.5476398522706329
912,0.11568919572681581
913,0.5135690731810697
914,0.10247921025433589
915,0.5493740931495217
916,0.08927683508411721
917,0.14068259388630333
918,0.24340236162903256
919,0.425523280240244
920,0.02963521069477941
921,0.12063915174268544
922,0.5070187861890217
923,0.18511609545107297
924,0.1848837930691861
925,0.6101412171440764
926,0.17982293089710352
927,0.10093517407076529
928,0.05598464859793731
929,0.5014889977701043
930,0.577951233591578
931,0.4559971793515524
932,0.045507768767731376
933,0.5007391657861209
934,0.297572309483812
935,0.42039227281885766
936,0.14238711642126678
937,0.5443518995831129
938,0.5225759014663854
939,0.79996860555763
940,0.5166213511268585
941,0.06295607933344871
942,0.11903709312257255
943,0.4790493572843766
944,0.11402693252247509
945,0.748572054280692
946,0.5262671368532373
947,0.09957448914045051
948,0.5158717675067557
949,0.22554106819274164
950,0.5918181501816863
951,0.5028958883283282
952,0.02296410616237637
953,0.053050672129432104
954,0.3352706984789647
955,0.20487389321372793
956,0.50488497452539
957,0.5762716881261818
958,0.1191108023069846
959,0.09293148047511389
960,0.12370487310384908
961,0.11209485990841273
962,0.5372553273794352
963,0.5376863291796424
964,0.5021037432437532
965,0.030585499657728308
966,0.14567430291147945
967,0.2027604048909212
968,0.10594119254483592
969,0.05544088548570818
970,0.07422835410293492
971,0.06046602257184447
972,0.6385044626036568
973,0.527233538522875
974,0.1765231687040838
975,0.4798033241115597
976,0.5101445060432929
977,0.26677616392975745
978,0.5020211329143205
979,0.13022193099861257
980,0.586175468690421
981,0.038980012092907045
982,0.0702377423057064
983,0.41224336951899193
984,0.5142928781359507
985,0.7049632908382976
986,0.1077737788760493
987,0.23603109605545844
988,0.14615854478138068
989,0.1645799684498227
990,0.5053525499479256
991,0.45036533059964434
992,0.0988562269758336
993,0.518016774480981
994,0.10901998402409394
995,0.2311697166722129
996,0.12870540641713626
997,0.096202615400204
998,0.14335997071620582
999,0.12813582164170897
1000,0.5014039029605195
1001,0.09727778738532143
1002,0.06112932142284586
1003,0.05488604069152468
1004,0.5541521258020866
1005,0.20674289479805022
1006,0.5345474154855689
1007,0.10034087445961119
1008,0.06045125693316679
1009,0.1304690514612126
1010,0.34313584909967837
1011,0.5458676318140383
1012,0.41287678823615304
1013,0.24970720161101667
1014,0.07187506144994926
1015,0.34432576591458997
1016,0.057068519795797364
1017,0.5029475340668528
1018,0.513210803341312
1019,0.06078330708632743
1020,0.4967485484308365
1021,0.08200493551799905
1022,0.44448085023338274
1023,0.5038348949929092
1024,0.5107002136455376
1025,0.3314005809885606
1026,0.07002020026183743
1027,0.6139771049705405
1028,0.041625158097418465
1029,0.018094853929364985
1030,0.42593149874111097
1031,0.12023262794580901
1032,0.025259261908441803
1033,0.11641980646666869
1034,0.07068354011477883
1035,0.06612625106482259
1036,0.1473948566619867
1037,0.1088129263794643
1038,0.44092688310492206
1039,0.6128746413256273
1040,0.3261191125957111
1041,0.12372648078119221
1042,0.7071261913054901
1043,0.6163296170993304
1044,0.12434432308475697
1045,0.11028378154478562
1046,0.3602954018537174
1047,0.3162927022307551
1048,0.03962699608153736
1049,0.5116711450847853
1050,0.5374719658120923
1051,0.5618739201006833
1052,0.02481971947554575
1053,0.4506301474238434
1054,0.08393468174960232
1055,0.13986171551274604
1056,0.5093699661169827
1057,0.3489769292179825
1058,0.10865771184922458
1059,0.1510461552746465
1060,0.5099105723489334
1061,0.5118533348875304
1062,0.03881062031074003
1063,0.0744074529032363
1064,0.037630364891778845
1065,0.13985913075273534
1066,0.10637768281615449
1067,0.5016106852996387
1068,0.24849753760083879
1069,0.09399158767857765
1070,0.5138754188193758
1071,0.3917346140184359
1072,0.020072753832663152
1073,0.12311330946758577
1074,0.17011847447549902
1075,0.4667780383442184
1076,0.6474619983495532
1077,0.10452312975715869
1078,0.38923114415781807
1079,0.1700374207218266
1080,0.06654957843107177
1081,0.8667365831726492
1082,0.3758097011813907
1083,0.28868017591358425
1084,0.1254399580389242
1085,0.6128420073968175
1086,0.07191903487259259
1087,0.20964147509046713
1088,0.051776529049546605
1089,0.6040367048258551
1090,0.12373214413246285
1091,0.05142135039569201
1092,0.01822489028718498
1093,0.06317959942652179
1094,0.5109028425167175
1095,0.02144136129687135
1096,0.5279483771141446
1097,0.6646696337632324
1098,0.4204237393673461
1099,0.5376151806890828
1100,0.1136806997347195
1101,0.054105998278406946
1102,0.22068843734815272
1103,0.10326732354678392
1104,0.17826921895249112
1105,0.8025228750587892
1106,0.08966395549542108
1107,0.5141378291701519
1108,0.07685355223386697
1109,0.2404124938129536
1110,0.3290547190777329
1111,0.13097362309542654
1112,0.6407613349037252
1113,0.5143678362136367
1114,0.11522868450075242
1115,0.30480682211779003
1116,0.07937612775349871
1117,0.05136398592850736
1118,0.05184063026486002
1119,0.19568481760976641
1120,0.07524814369439306
1121,0.03680636129608075
1122,0.6338716653845693
1123,0.10942904424686392
1124,0.543255765266143
1125,0.09675940531345556
1126,0.23491206264236367
1127,0.0028144220910772564
1128,0.5088120012553258
1129,0.5551902419711167
1130,0.03217109453209178
1131,0.15968990572925032
1132,0.16524385342232945
1133,0.10189048152230772
1134,0.5245448177003881
1135,0.6392982467934128
1136,0.43772362751863075
1137,0.4686650902125626
1138,0.5583425200442464
1139,0.14906828893708482
1140,0.8878665950360978
1141,0.4649520875074208
1142,0.4215864357236145
1143,0.05511712651502018
1144,0.5265679208768119
1145,0.5132722655390232
1146,0.05131167088868668
1147,0.5154745488855407
1148,0.20799504029504765
1149,0.2692167423207555
1150,0.5626656173101114
1151,0.3085129954531734
1152,0.581793323199047
1153,0.10603804712265938
1154,0.11181282997441525
1155,0.16268420149424212
1156,0.5202636396119678
1157,0.44300116659554983
1158,0.53569281925807
1159,0.08195568430842076
1160,0.565624583104489
1161,0.3203732551046624
1162,0.20923259765702748
1163,0.020076414704917223
1164,0.05725738817642097
1165,0.5152146771841399
1166,0.08061513929591965
1167,0.6470661869134182
1168,0.26125715228526153
1169,0.10123111422219024
1170,0.5115776114854054
1171,0.5514436470689832
1172,0.3466554300294021
1173,0.07681913754909347
1174,0.14046599639439392
1175,0.12571950688826475
1176,0.022122004150426623
1177,0.010689936924081518
1178,0.5857288127611722
1179,0.08665482920895451
1180,0.16362595573193223
1181,0.10734134990497957
1182,0.2561358722098255
1183,0.362033489514458
1184,0.14068547911637974
1185,0.11146142588794343
1186,0.2644239246601074
1187,0.12963080429165338
1188,0.510443814649654
1189,0.16959568966714741
1190,0.021939652465023975
1191,0.060979051083896764
1192,0.057375989074723514
1193,0.2592768791856784
1194,0.15224434379125307
1195,0.02448413756854416
1196,0.17431676735076748
1197,0.09426698775963634
1198,0.09780882892958007
1199,0.5004853033703525
1200,0.1673274177466046
1201,0.5105260372953904
1202,0.09635322647152622
1203,0.5284675295150258
1204,0.03611088338492807
1205,0.11409759949588862
1206,0.0575521714328822
1207,0.03542798270899719
1208,0.2467526686816831
1209,0.09460047705492527
1210,0.08291119205969236
1211,0.10735535393428673
1212,0.07190027958310191
1213,0.5465202360937673
1214,0.02761327451173698
1215,0.05910319079244728
1216,0.5240161950665471
1217,0.49276782420888215
1218,0.3833677534613523
1219,0.5043823864269635
1220,0.510755747167903
1221,0.005448744482437331
1222,0.08718942467548614
1223,0.09667479609267095
1224,0.6692410623812983
1225,0.527062341204611
1226,0.24657208541907646
1227,0.03738343091015331
1228,0.4659427737384289
1229,0.07061027773269601
1230,0.09173476921072111
1231,0.6076571090628765
1232,0.5387348471003737
1233,0.10207840723207098
1234,0.04330258937568171
1235,0.1263771534307849
1236,0.22842116274747168
1237,0.02594629999253163
1238,0.057283735797395936
1239,0.1374160219489657
1240,0.7916941964436792
1241,0.34534962707888345
1242,0.5201126968209789
1243,0.5003800366132641
1244,0.04479690949600468
1245,0.34412878875642877
1246,0.1886822138907615
1247,0.12288325597396232
1248,0.021470209659464775
1249,0.4737787060792528
1250,0.16475025247623415
1251,0.1920161572829102
1252,0.042029188631807476
1253,0.09866310517766842
